parid,parid_card,bldg_id,struct_typ,str_prob,year_built,no_stories,a_stories,b_stories,bsmt_type,sq_foot,gsq_foot,occ_type,occ_detail,major_occ,broad_occ,appr_bldg,repl_cst,str_cst,nstra_cst,nstrd_cst,dgn_lvl,cont_val,efacility,dwell_unit,str_typ2,occ_typ2,tract_id,guid,FID_NEW,origin,stat_class,rmv_improv,rmv_land,elev,period
,,,W1,,"1944","1",,,,,,,,,,"132973",,,,,Pre - Code,,,,W1,,,a501f317-a0d7-4d0f-b5a1-2fcff194abac,"4570","1","132",75371.000000000000000,57602.000000000000000,-3.076227000000000,0.350000000000000
,,,W1,,"1954","1",,,,,,,,,,"239949",,,,,Pre - Code,,,,W1,,,908c5ef5-8761-4291-ae92-0744ee16ea5c,"4568","1","140",104333.000000000000000,135616.000000000000000,-2.234240000000000,0.350000000000000
,,,W1,,"1964","1",,,,,,,,,,"254458",,,,,Pre - Code,,,,W1,,,4d9f0f38-e95b-4364-bade-b611275ad075,"4567","1","140",120738.000000000000000,133720.000000000000000,-0.336452000000000,0.350000000000000
,,,RC,,"1999","1",,,,,,,,,,"222176",,,,,Moderate - Code,,,,RC,,,1437a9d9-fce2-4a5c-8f13-88f6def6e8cc,"4564","1","646",109912.000000000000000,112264.000000000000000,-14.579497999999999,0.400000000000000
,,,W1,,"2006","1",,,,,,,,,,"301021",,,,,High - Code,,,,W1,,,1af6c83a-40e4-4da8-b700-ad1ee278ec2c,"4563","1","140",161081.000000000000000,139940.000000000000000,-14.546927999999999,0.350000000000000
,,,RC,,"1985","1",,,,,,,,,,"71338",,,,,Low - Code,,,,RC,,,a718f7a6-cbee-46ef-9402-f51c5bc99c6b,"4562","1","490",1000.000000000000000,70338.000000000000000,-1.458083000000000,0.400000000000000
,,,W2,,"1997","2",,,,,,,,,,"260288",,,,,Moderate - Code,,,,W2,,,3eee5a94-a070-4d2e-b0b7-1ffd97232a4f,"4560","1","146",148024.000000000000000,112264.000000000000000,-14.205553999999999,0.400000000000000
,,,RC,,"1989","1",,,,,,,,,,"98261",,,,,Low - Code,,,,RC,,,a8d26e8b-58c3-41c7-8af8-6da3f2404e14,"4558","1","475",39201.000000000000000,59060.000000000000000,-1.798658000000000,0.400000000000000
,,,W1,,"1953","1",,,,,,,,,,"205017",,,,,Pre - Code,,,,W1,,,95e15ca6-4adc-4b44-b2a3-a0847c3a2857,"4557","1","130",69401.000000000000000,135616.000000000000000,-2.250969000000000,0.350000000000000
,,,RC,,"1987","1",,,,,,,,,,"183127",,,,,Low - Code,,,,RC,,,83dafc73-012b-4fdf-b506-246bee639a21,"4556","1","482",79178.000000000000000,103949.000000000000000,-2.001814000000000,0.400000000000000
,,,W1,,"1928","1",,,,,,,,,,"73977",,,,,Pre - Code,,,,W1,,,3a956c42-8bf7-4f09-ac68-aa182a477262,"4555","1","120",9024.000000000000000,64953.000000000000000,-2.001814000000000,0.350000000000000
,,,W2,,"1931","2",,,,,,,,,,"255389",,,,,Pre - Code,,,,W2,,,ff453c30-da75-48ce-974b-6a7e55c975ee,"4554","1","136",120262.000000000000000,135127.000000000000000,-14.205553999999999,0.400000000000000
,,,W1,,"1922","1",,,,,,,,,,"877639",,,,,Pre - Code,,,,W1,,,e86fab89-d6fa-4d24-b94e-55edbe59a921,"4553","1","133",96151.000000000000000,781488.000000000000000,-4.227400000000000,0.350000000000000
,,,W1,,"1925","1",,,,,,,,,,"188052",,,,,Pre - Code,,,,W1,,,b05b0887-fd95-4d4d-9260-720ea937bef7,"4551","1","132",85475.000000000000000,102577.000000000000000,-2.186875000000000,0.350000000000000
,,,RC,,"2003","1",,,,,,,,,,"191171",,,,,Moderate - Code,,,,RC,,,efd63b24-3fb4-424f-90df-89d0c50e0d33,"4547","1","490",111118.000000000000000,80053.000000000000000,-2.238911000000000,0.400000000000000
,,,W2,,"2003","2",,,,,,,,,,"319440",,,,,Moderate - Code,,,,W2,,,e95901c1-5453-4df2-b938-a81f31587b8a,"4546","1","242",207176.000000000000000,112264.000000000000000,-13.421938000000001,0.400000000000000
,,,W2,,"2000","2",,,,,,,,,,"289851",,,,,Moderate - Code,,,,W2,,,bf32e696-641b-44cf-8296-9461c7a03a94,"4544","1","146",171533.000000000000000,118318.000000000000000,-14.293345000000000,0.400000000000000
,,,W2,,"2004","2",,,,,,,,,,"257102",,,,,High - Code,,,,W2,,,73f3318c-33b5-4c2b-95ac-9cf8a7b0672c,"4542","1","146",144838.000000000000000,112264.000000000000000,-14.546927999999999,0.400000000000000
,,,W1,,"1936","1",,,,,,,,,,"185078",,,,,Pre - Code,,,,W1,,,dc32d7d9-f276-4859-8f18-77b904e0cd24,"4541","1","120",55516.000000000000000,129562.000000000000000,-2.199211000000000,0.350000000000000
,,,W1,,"1990","1",,,,,,,,,,"177032",,,,,Low - Code,,,,W1,,,19cf741e-685f-4fc7-aa01-f77efafabe42,"4540","1","200",23253.000000000000000,153779.000000000000000,-2.242182000000000,0.350000000000000
,,,RC,,"2002","1",,,,,,,,,,"136781",,,,,Moderate - Code,,,,RC,,,6d3d3735-27fe-4c35-91e6-33ccba5f63fe,"4539","1","490",71855.000000000000000,64926.000000000000000,-2.246544000000000,0.400000000000000
,,,W1,,"1923","1",,,,,,,,,,"102451",,,,,Pre - Code,,,,W1,,,c5ead22b-71ee-414b-ac68-1e0d92e3f978,"4538","1","120",16999.000000000000000,85452.000000000000000,-2.289303000000000,0.350000000000000
,,,W2,,"1977","2",,,,,,,,,,"468813",,,,,Pre - Code,,,,W2,,,a3f1cb96-08bc-48ef-a132-f98f246cfcb4,"4537","1","146",235463.000000000000000,233350.000000000000000,-4.188939000000000,0.400000000000000
,,,W1,,"1930","1",,,,,,,,,,"108042",,,,,Pre - Code,,,,W1,,,4ed5843d-ac97-4292-9593-4f108e76d446,"4536","1","120",22590.000000000000000,85452.000000000000000,-2.438801000000000,0.350000000000000
,,,W1,,"1926","1",,,,,,,,,,"181401",,,,,Pre - Code,,,,W1,,,e90f5441-dcc3-497d-bcd8-88035575f8f4,"4535","1","132",51839.000000000000000,129562.000000000000000,-2.217682000000000,0.350000000000000
,,,RC,,"2005","1",,,,,,,,,,"465216",,,,,High - Code,,,,RC,,,6fc9710c-336d-4143-9eb8-8eaaa7530f14,"4534","1","445",177617.000000000000000,287599.000000000000000,-2.887924000000000,0.400000000000000
,,,W1,,"1958","1",,,,,,,,,,"217867",,,,,Pre - Code,,,,W1,,,5ddb1150-25ee-4a42-92a8-81dc41fc904c,"4533","1","140",88305.000000000000000,129562.000000000000000,-2.409869000000000,0.350000000000000
,,,RC,,"1995","1",,,,,,,,,,"249920",,,,,Moderate - Code,,,,RC,,,8be6978b-f392-4585-9433-ca54284a75e7,"4532","1","490",69397.000000000000000,180523.000000000000000,-2.623161000000000,0.400000000000000
,,,W1,,"1962","1",,,,,,,,,,"254006",,,,,Pre - Code,,,,W1,,,ab6e7126-5aa0-4085-bd99-dd867f84fd57,"4531","1","140",118390.000000000000000,135616.000000000000000,-2.139230000000000,0.350000000000000
,,,W1,,"1955","1",,,,,,,,,,"370908",,,,,Pre - Code,,,,W1,,,a30d0c84-8f32-454d-ba80-feb2eadec527,"4529","1","143",189452.000000000000000,181456.000000000000000,-3.808359000000000,0.350000000000000
,,,W1,,"1914","1",,,,,,,,,,"233786",,,,,Pre - Code,,,,W1,,,48fde6ea-cfbb-4737-bc81-a7f031b753f7,"4527","1","134",104224.000000000000000,129562.000000000000000,-2.226492000000000,0.350000000000000
,,,W1,,"1912","1",,,,,,,,,,"936795",,,,,Pre - Code,,,,W1,,,5c7f3b6d-b654-45b7-91ab-acd59d7514e6,"4525","1","143",155307.000000000000000,781488.000000000000000,-4.204818000000000,0.350000000000000
,,,W1,,"1996","1",,,,,,,,,,"261484",,,,,Moderate - Code,,,,W1,,,0cc71203-4e07-4d8a-9536-e77ecf59ee42,"4524","1","140",149220.000000000000000,112264.000000000000000,-14.390670000000000,0.350000000000000
,,,W2,,"1973","2",,,,,,,,,,"205180",,,,,Pre - Code,,,,W2,,,dceb2a6c-b133-4ee1-93c3-6b5d4c5a2e53,"4523","1","232",75618.000000000000000,129562.000000000000000,-2.226492000000000,0.400000000000000
,,,W1,,"2005","1",,,,,,,,,,"286687",,,,,High - Code,,,,W1,,,1c2b2d50-e9e9-4c20-bf59-4f37d4ca5369,"4522","1","140",152801.000000000000000,133886.000000000000000,-14.546927999999999,0.350000000000000
,,,W1,,"1955","1",,,,,,,,,,"324988",,,,,Pre - Code,,,,W1,,,83a9ea12-68a2-4e97-a934-acf06d68b868,"4521","1","140",82989.000000000000000,241999.000000000000000,-2.183441000000000,0.350000000000000
,,,W2,,"2006","2",,,,,,,,,,"472191",,,,,High - Code,,,,W2,,,6c2e0e6a-5567-45ae-be84-8484ea8dab2a,"4520","1","157",338305.000000000000000,133886.000000000000000,-14.294172000000000,0.400000000000000
,,,RC,,"1985","1",,,,,,,,,,"192307",,,,,Low - Code,,,,RC,,,1097fc46-5939-4d77-9970-37ddf6b99c91,"4519","1","476",62852.000000000000000,129455.000000000000000,-2.991965000000000,0.400000000000000
,,,W1,,"2005","1",,,,,,,,,,"348743",,,,,High - Code,,,,W1,,,80e74f2a-4c28-4071-8d3a-3cf2780aa856,"4517","1","141",236479.000000000000000,112264.000000000000000,-14.219382000000000,0.350000000000000
,,,W1,,"1938","1",,,,,,,,,,"177150",,,,,Pre - Code,,,,W1,,,e89db4e8-f9b7-448d-b7a0-5aaeca1afd44,"4516","1","122",47588.000000000000000,129562.000000000000000,-2.232450000000000,0.350000000000000
,,,W1,,"1937","1",,,,,,,,,,"104164",,,,,Pre - Code,,,,W1,,,7d939d2a-f7db-40c3-be70-1f7fbff83d8d,"4514","1","120",46562.000000000000000,57602.000000000000000,-2.696089000000000,0.350000000000000
,,,W1,,"1931","1",,,,,,,,,,"70238",,,,,Pre - Code,,,,W1,,,8f3bf03c-7a8c-4ebf-ac39-34df0b2ae9c0,"4513","1","200",1911.000000000000000,68327.000000000000000,-14.184536000000000,0.350000000000000
,,,W2,,"2005","2",,,,,,,,,,"289567",,,,,High - Code,,,,W2,,,5fe36e78-064e-41a5-8aab-1fadac04637f,"4509","1","146",177303.000000000000000,112264.000000000000000,-14.579497999999999,0.400000000000000
,,,W2,,"1952","2",,,,,,,,,,"251265",,,,,Pre - Code,,,,W2,,,a2bc35f1-e3ae-44a0-9e57-fb823b3d8bef,"4508","1","136",121703.000000000000000,129562.000000000000000,-2.178640000000000,0.400000000000000
,,,W1,,"1998","1",,,,,,,,,,"247609",,,,,Moderate - Code,,,,W1,,,6574f4e0-9bdc-4b61-9861-4c31f7428790,"4507","1","140",135345.000000000000000,112264.000000000000000,-14.724211000000000,0.350000000000000
,,,W1,,"1995","1",,,,,,,,,,"328548",,,,,Moderate - Code,,,,W1,,,881e8eb8-ce70-4bd6-b72e-1f0f511eb168,"4504","1","141",210230.000000000000000,118318.000000000000000,-14.219382000000000,0.350000000000000
,,,W1,,"1998","1",,,,,,,,,,"242338",,,,,Moderate - Code,,,,W1,,,16532619-6752-43bf-8dee-e721d0802ccf,"4503","1","140",130074.000000000000000,112264.000000000000000,-14.463905000000000,0.350000000000000
,,,W1,,"2005","1",,,,,,,,,,"257712",,,,,High - Code,,,,W1,,,d0ee65fb-604d-4922-9f83-0a1f816e5a20,"4501","1","140",145448.000000000000000,112264.000000000000000,-13.421938000000001,0.350000000000000
,,,W1,,"1985","1",,,,,,,,,,"1276976",,,,,Low - Code,,,,W1,,,a023921a-27ec-4f23-8752-2fe1523bfad5,"4499","1","151",292988.000000000000000,983988.000000000000000,-4.188939000000000,0.350000000000000
,,,W2,,"1984","2",,,,,,,,,,"115795",,,,,Low - Code,,,,W2,,,0eee06ab-6f9a-460b-b977-fb6a1d50134b,"4498","1","199",53057.000000000000000,62738.000000000000000,-1.677459000000000,0.400000000000000
,,,W1,,"1953","1",,,,,,,,,,"305696",,,,,Pre - Code,,,,W1,,,d58de7f6-749d-43ed-8229-cf45f9dbd1f6,"4497","1","140",176134.000000000000000,129562.000000000000000,-2.396754000000000,0.350000000000000
,,,W2,,"2005","2",,,,,,,,,,"358557",,,,,High - Code,,,,W2,,,f639f738-963f-4a38-92d5-f2ade9613e58,"4496","1","242",246293.000000000000000,112264.000000000000000,-12.158075000000000,0.400000000000000
,,,W1,,"2005","1",,,,,,,,,,"274591",,,,,High - Code,,,,W1,,,60458dac-5293-4dfd-91c7-100bc27903b8,"4495","1","140",162327.000000000000000,112264.000000000000000,-11.607082999999999,0.350000000000000
,,,RC,,"1991","1",,,,,,,,,,"204286",,,,,Low - Code,,,,RC,,,20741d55-0b70-42da-8f38-91bf0cb6ea62,"4494","1","490",44677.000000000000000,159609.000000000000000,-1.980078000000000,0.400000000000000
,,,W1,,"1996","1",,,,,,,,,,"256373",,,,,Moderate - Code,,,,W1,,,e33d7f23-a1ab-4d7f-b7d9-c67ae2776380,"4493","1","140",144109.000000000000000,112264.000000000000000,-14.219382000000000,0.350000000000000
,,,W1,,"1949","1",,,,,,,,,,"193176",,,,,Pre - Code,,,,W1,,,37d12ce3-fef2-4922-af32-2961367d25cc,"4491","1","130",63614.000000000000000,129562.000000000000000,-2.212667000000000,0.350000000000000
,,,W1,,"1928","1",,,,,,,,,,"116647",,,,,Pre - Code,,,,W1,,,720bfdab-075e-47ef-90e4-3f0f61d5fb4e,"4490","1","120",31195.000000000000000,85452.000000000000000,-2.206221000000000,0.350000000000000
,,,RC,,"1994","1",,,,,,,,,,"99965",,,,,Low - Code,,,,RC,,,d69c2230-e79f-48dd-aca9-df0b26e843b6,"4489","1","472",37140.000000000000000,62825.000000000000000,-2.206221000000000,0.400000000000000
,,,W1,,"1943","1",,,,,,,,,,"135993",,,,,Pre - Code,,,,W1,,,81435fee-f97e-4328-94be-fc02ecb9b440,"4488","1","132",50541.000000000000000,85452.000000000000000,-2.214946000000000,0.350000000000000
,,,W2,,"1927","2",,,,,,,,,,"305320",,,,,Pre - Code,,,,W2,,,2d8d1665-2537-444e-93cf-9f109d3facb8,"4487","1","232",97312.000000000000000,208008.000000000000000,-4.160336000000000,0.400000000000000
,,,W2,,"1961","2",,,,,,,,,,"714047",,,,,Pre - Code,,,,W2,,,aeb28acd-b53c-4be4-b126-d0f42c47c004,"4486","1","232",230049.000000000000000,483998.000000000000000,-2.137638000000000,0.400000000000000
,,,W1,,"1943","1",,,,,,,,,,"167447",,,,,Pre - Code,,,,W1,,,f12115c8-d2df-4f50-a583-f60ec787c9ac,"4485","1","130",57951.000000000000000,109496.000000000000000,-4.011968000000000,0.350000000000000
,,,W1,,"1937","1",,,,,,,,,,"160485",,,,,Pre - Code,,,,W1,,,bc097bc2-a8ac-4800-9327-887faf41dd24,"4484","1","120",30923.000000000000000,129562.000000000000000,-2.163655000000000,0.350000000000000
,,,RC,,"2007","1",,,,,,,,,,"494114",,,,,High - Code,,,,RC,,,4ba97e52-f049-4cac-9500-74761d2eaef3,"4483","1","475",211703.000000000000000,282411.000000000000000,-2.290020000000000,0.400000000000000
,,,W1,,"1928","1",,,,,,,,,,"107743",,,,,Pre - Code,,,,W1,,,b8c21ad2-97db-477a-ab7c-730f437fb75a,"4482","1","120",22291.000000000000000,85452.000000000000000,-2.485497000000000,0.350000000000000
,,,W2,,"2000","2",,,,,,,,,,"282475",,,,,Moderate - Code,,,,W2,,,e600b710-1709-4738-b380-495a95b9ad0d,"4481","1","146",170211.000000000000000,112264.000000000000000,-14.546927999999999,0.400000000000000
,,,RC,,"2006","1",,,,,,,,,,"228356",,,,,High - Code,,,,RC,,,bd17ec6d-67b8-4eb1-b1b6-6bb8987e7e5e,"4480","1","451",108099.000000000000000,120257.000000000000000,-2.888019000000000,0.400000000000000
,,,W1,,"1937","1",,,,,,,,,,"118889",,,,,Pre - Code,,,,W1,,,8c4a260a-e2d7-4a3e-8f50-d34afd7b7c2b,"4478","1","130",61287.000000000000000,57602.000000000000000,-2.696089000000000,0.350000000000000
,,,W1,,"2003","1",,,,,,,,,,"252780",,,,,Moderate - Code,,,,W1,,,fa1558f3-11d7-42c0-a3fb-b3f07170751e,"4477","1","140",140516.000000000000000,112264.000000000000000,-14.293345000000000,0.350000000000000
,,,W1,,"2005","1",,,,,,,,,,"367616",,,,,High - Code,,,,W1,,,14eb1e32-2af6-4749-b4b7-822dcf3b1bc1,"4476","1","141",233730.000000000000000,133886.000000000000000,-14.546927999999999,0.350000000000000
,,,W1,,"1918","1",,,,,,,,,,"208744",,,,,Pre - Code,,,,W1,,,7ed9ff0c-97be-410d-9a7b-17968991b98d,"4475","1","132",79182.000000000000000,129562.000000000000000,-2.163655000000000,0.350000000000000
,,,W1,,"1949","1",,,,,,,,,,"187299",,,,,Pre - Code,,,,W1,,,072efae7-f611-4403-8477-a0d107f66b7e,"4474","1","130",57737.000000000000000,129562.000000000000000,-2.139423000000000,0.350000000000000
,,,W1,,"1945","1",,,,,,,,,,"364908",,,,,Pre - Code,,,,W1,,,51a62821-63b4-4ab4-bf6f-1e2d7e14c729,"4473","1","120",122909.000000000000000,241999.000000000000000,-3.178284000000000,0.350000000000000
,,,W1,,"1880","1",,,,,,,,,,"126624",,,,,Pre - Code,,,,W1,,,89aeeafc-4c4d-4275-a448-34c3d7f18c20,"4472","1","120",41172.000000000000000,85452.000000000000000,-13.792543000000000,0.350000000000000
,,,W2,,"1994","2",,,,,,,,,,"127428",,,,,Low - Code,,,,W2,,,0bb4a801-ee77-4349-8628-88264cc64bb6,"4470","1","199",69530.000000000000000,57898.000000000000000,-14.219382000000000,0.400000000000000
,,,W1,,"1916","1",,,,,,,,,,"900249",,,,,Pre - Code,,,,W1,,,27178c6c-7a3f-4cb0-a73a-ce32538d6006,"4468","1","133",118761.000000000000000,781488.000000000000000,-4.167449000000000,0.350000000000000
,,,W1,,"1926","1",,,,,,,,,,"179673",,,,,Pre - Code,,,,W1,,,0188ebe3-8d63-43ac-89e3-74999d3e5050,"4467","1","120",50111.000000000000000,129562.000000000000000,-2.182228000000000,0.350000000000000
,,,W1,,"2007","1",,,,,,,,,,"43089",,,,,High - Code,,,,W1,,,df87e79d-a50e-4aa9-8a0e-628ad2956e1f,"4466","1","193",0.000000000000000,0.000000000000000,-14.219382000000000,0.350000000000000
,,,W1,,"1928","1",,,,,,,,,,"193935",,,,,Pre - Code,,,,W1,,,7258ea6e-ebaf-4d53-9f7d-72d4c6e7a49a,"4465","1","132",64373.000000000000000,129562.000000000000000,-3.405815000000000,0.350000000000000
,,,W1,,"1922","1",,,,,,,,,,"288706",,,,,Pre - Code,,,,W1,,,4b3806f5-8a07-477a-8a3e-e97c5501e462,"4464","1","130",55356.000000000000000,233350.000000000000000,-4.178498000000000,0.350000000000000
,,,W1,,"1949","1",,,,,,,,,,"205839",,,,,Pre - Code,,,,W1,,,8897ffed-ad32-4a1f-a1a3-8732dec78406,"4463","1","132",76277.000000000000000,129562.000000000000000,-2.146259000000000,0.350000000000000
,,,W1,,"1935","1",,,,,,,,,,"224386",,,,,Pre - Code,,,,W1,,,c382cf18-9860-4a36-8db7-c12630f43bc3,"4462","1","132",94824.000000000000000,129562.000000000000000,-2.089089000000000,0.350000000000000
,,,W2,,"1994","2",,,,,,,,,,"305458",,,,,Low - Code,,,,W2,,,807fc18b-8bb9-4079-9da4-75246b576f41,"4461","1","147",193194.000000000000000,112264.000000000000000,-14.390670000000000,0.400000000000000
,,,W1,,"1999","1",,,,,,,,,,"312583",,,,,Moderate - Code,,,,W1,,,a9f71f5b-3caa-4bc7-885e-c8f5b2f95d7b,"4460","1","142",200319.000000000000000,112264.000000000000000,-14.579497999999999,0.350000000000000
,,,W1,,"1943","1",,,,,,,,,,"200701",,,,,Pre - Code,,,,W1,,,ce5024df-ba8c-4f51-b646-a1ad661523a3,"4459","1","134",91205.000000000000000,109496.000000000000000,-4.101421000000000,0.350000000000000
,,,W1,,"2002","1",,,,,,,,,,"231722",,,,,Moderate - Code,,,,W1,,,a57a9de4-febf-4c57-acf0-ed2a0ab03d23,"4458","1","130",119458.000000000000000,112264.000000000000000,-14.016264000000000,0.350000000000000
,,,W1,,"1998","1",,,,,,,,,,"260267",,,,,Moderate - Code,,,,W1,,,ac1bb7d6-c291-4dc1-8712-2cbd8ee47b7e,"4457","1","140",148003.000000000000000,112264.000000000000000,-14.274581000000000,0.350000000000000
,,,W1,,"1947","1",,,,,,,,,,"216880",,,,,Pre - Code,,,,W1,,,3541b388-adcc-4d55-ac04-88a16343290d,"4456","1","130",87318.000000000000000,129562.000000000000000,-2.157410000000000,0.350000000000000
,,,RC,,"1989","1",,,,,,,,,,"166210",,,,,Low - Code,,,,RC,,,c6a549b3-d6d5-4733-bc93-c7b3ed0c5227,"4455","1","445",78884.000000000000000,87326.000000000000000,-1.571976000000000,0.400000000000000
,,,W1,,"1990","1",,,,,,,,,,"279063",,,,,Low - Code,,,,W1,,,dba2cb0f-6453-4d30-9410-1f9cd09db788,"4454","1","140",149501.000000000000000,129562.000000000000000,-2.243337000000000,0.350000000000000
,,,W1,,"1947","1",,,,,,,,,,"191266",,,,,Pre - Code,,,,W1,,,2bb0a8ed-23a8-46ea-b609-a90c408a9fa9,"4453","1","130",61704.000000000000000,129562.000000000000000,-2.139423000000000,0.350000000000000
,,,W1,,"1972","1",,,,,,,,,,"206318",,,,,Pre - Code,,,,W1,,,402bf856-d089-473d-b24b-06389a0517bd,"4452","1","132",76756.000000000000000,129562.000000000000000,-2.159708000000000,0.350000000000000
,,,W2,,"1916","2",,,,,,,,,,"909442",,,,,Pre - Code,,,,W2,,,3f5b29d6-ebf5-4dff-b87e-b7556bd97feb,"4451","1","232",127954.000000000000000,781488.000000000000000,-4.178804000000000,0.400000000000000
,,,W2,,"1998","2",,,,,,,,,,"321694",,,,,Moderate - Code,,,,W2,,,effdd52e-c4ad-44d3-aee4-e9b6a93999e0,"4450","1","146",209430.000000000000000,112264.000000000000000,-14.390670000000000,0.400000000000000
,,,W1,,"1946","1",,,,,,,,,,"193885",,,,,Pre - Code,,,,W1,,,d62a4e75-54f1-452d-9bd6-2915139c6cc7,"4448","1","130",64323.000000000000000,129562.000000000000000,-2.159708000000000,0.350000000000000
,,,W1,,"1922","1",,,,,,,,,,"349286",,,,,Pre - Code,,,,W1,,,dddbc82f-812f-4a45-866c-837c11779565,"4447","1","141",112087.000000000000000,237199.000000000000000,-4.186099000000000,0.350000000000000
,,,W2,,"1967","2",,,,,,,,,,"722429",,,,,Pre - Code,,,,W2,,,d8ed4c6c-e018-45c1-86e0-ec7ecb53e94b,"4445","1","232",238431.000000000000000,483998.000000000000000,-2.117473000000000,0.400000000000000
,,,W1,,"1941","1",,,,,,,,,,"158251",,,,,Pre - Code,,,,W1,,,20067444-446d-477d-9e83-a03ba99bc768,"4444","1","142",72799.000000000000000,85452.000000000000000,-3.027720000000000,0.350000000000000
,,,W1,,"1997","1",,,,,,,,,,"254866",,,,,Moderate - Code,,,,W1,,,49d7fbab-8fb4-4c72-bf3c-83388c4ef795,"4443","1","144",142602.000000000000000,112264.000000000000000,-14.463905000000000,0.350000000000000
,,,W1,,"2002","1",,,,,,,,,,"252904",,,,,Moderate - Code,,,,W1,,,7f385f15-80c0-45cf-86ac-8b6fa7524256,"4442","1","140",140640.000000000000000,112264.000000000000000,-14.109451000000000,0.350000000000000
,,,W2,,"2005","2",,,,,,,,,,"163514",,,,,High - Code,,,,W2,,,a4836125-b772-45d2-ab59-4d1c5ce41c4a,"4441","1","199",78062.000000000000000,85452.000000000000000,-14.219382000000000,0.400000000000000
,,,W1,,"1947","1",,,,,,,,,,"184003",,,,,Pre - Code,,,,W1,,,a13c002f-9ce5-4c17-9ca8-ddb8bd41fab6,"4440","1","130",54441.000000000000000,129562.000000000000000,-2.169705000000000,0.350000000000000
,,,W2,,"1968","2",,,,,,,,,,"285073",,,,,Pre - Code,,,,W2,,,d76d6542-adad-4ea4-8727-77e546993a54,"4439","1","242",155511.000000000000000,129562.000000000000000,-2.139360000000000,0.400000000000000
,,,W2,,"1955","2",,,,,,,,,,"258724",,,,,Pre - Code,,,,W2,,,b2f3b03e-5c65-44f5-a021-52799353844d,"4438","1","147",123108.000000000000000,135616.000000000000000,-2.247265000000000,0.400000000000000
,,,W1,,"1941","1",,,,,,,,,,"209551",,,,,Pre - Code,,,,W1,,,7a6d020a-cd11-4fc8-ac8c-8de0947ac2cf,"4435","1","132",55772.000000000000000,153779.000000000000000,-1.854782000000000,0.350000000000000
,,,W2,,"1910","2",,,,,,,,,,"894760",,,,,Pre - Code,,,,W2,,,319078ea-ee55-41ec-9891-68c5935425a9,"4434","1","232",113272.000000000000000,781488.000000000000000,-4.178804000000000,0.400000000000000
,,,RC,,"1989","1",,,,,,,,,,"213532",,,,,Low - Code,,,,RC,,,8e45a0a3-ab00-43c5-a759-14a03a9e5bbd,"4433","1","445",118874.000000000000000,94658.000000000000000,-1.308847000000000,0.400000000000000
,,,W1,,"1952","1",,,,,,,,,,"259907",,,,,Pre - Code,,,,W1,,,856e8ec7-fa5c-426b-b66d-9825c2ee7c76,"4432","1","130",74819.000000000000000,185088.000000000000000,-2.099994000000000,0.350000000000000
,,,W2,,"1998","2",,,,,,,,,,"157151",,,,,Moderate - Code,,,,W2,,,81c9b7f4-1b73-4115-bc24-e504879a1f6b,"4430","1","199",71699.000000000000000,85452.000000000000000,-2.219345000000000,0.400000000000000
